dt,AverageTemperature,City
1985-03-01,7.078,Paris
1985-03-01,7.951,London
1985-03-01,5.961,Berlin
1985-03-01,10.863,Madrid
1985-03-01,-3.23,Moscow
1985-03-01,10.427,Istanbul
1985-03-01,18.622,Cairo
1985-03-01,25.854,Mumbai
1985-03-01,4.921,Beijing
1985-03-01,9.866,Tokyo
1985-03-01,6.869,New York
1985-03-01,2.97,Chicago
1985-03-01,17.115,Los Angeles
1985-03-01,21.945,Sydney
1985-03-01,21.433,Buenos Aires
1985-03-01,26.783,Lagos
1985-03-01,17.133,Nairobi
1985-03-01,27.451,Bangkok
1985-03-01,0.342,Toronto
1985-04-01,15.175,Rome
1985-04-01,12.657,Paris
1985-04-01,11.643,London
1985-04-01,8.64,Berlin
1985-04-01,15.534,Madrid
1985-04-01,3.833,Moscow
1985-04-01,16.035,Istanbul
1985-04-01,23.293,Cairo
1985-04-01,27.409,Mumbai
1985-04-01,12.681,Beijing
1985-04-01,17.298,Tokyo
1985-04-01,13.294,New York
1985-04-01,8.875,Chicago
1985-04-01,17.05,Los Angeles
1985-04-01,18.884,Sydney
1985-04-01,18.297,Buenos Aires
1985-04-01,26.793,Lagos
1985-04-01,19.722,Nairobi
1985-04-01,28.066,Bangkok
1985-04-01,,Toronto
1985-05-01,18.808,Rome
1985-05-01,15.253,Paris
1985-05-01,14.354,London
1985-05-01,15.623,Berlin
1985-05-01,19.738,Madrid
1985-05-01,12.855,Moscow
1985-05-01,18.686,Istanbul
1985-05-01,25.678,Cairo
1985-05-01,30.575,Mumbai
1985-05-01,19.816,Beijing
1985-05-01,20.505,Tokyo
1985-05-01,19.562,New York
1985-05-01,17.901,Chicago
1985-05-01,19.751,Los Angeles
1985-05-01,13.801,Sydney
1985-05-01,14.279,Buenos Aires
1985-05-01,27.74,Lagos
1985-05-01,18.597,Nairobi
1985-05-01,30.884,Bangkok
1985-05-01,16.02,Toronto
1985-06-01,26.279,Rome
1985-06-01,17.873,Paris
1985-06-01,18.435,London
1985-06-01,17.717,Berlin
1985-06-01,23.408,Madrid
1985-06-01,,Moscow
1985-06-01,21.117,Istanbul
1985-06-01,29.398,Cairo
1985-06-01,31.648,Mumbai
1985-06-01,24.308,Beijing
1985-06-01,24.81,Tokyo
1985-06-01,,New York
1985-06-01,23.934,Chicago
1985-06-01,23.393,Los Angeles
1985-06-01,11.312,Sydney
1985-06-01,12.728,Buenos Aires
1985-06-01,29.488,Lagos
1985-06-01,21.972,Nairobi
1985-06-01,30.353,Bangkok
1985-06-01,22.114,Toronto
1985-07-01,25.27,Rome
1985-07-01,21.403,Paris
1985-07-01,19.65,London
1985-07-01,19.169,Berlin
1985-07-01,25.286,Madrid
1985-07-01,19.26,Moscow
1985-07-01,23.659,Istanbul
1985-07-01,29.977,Cairo
1985-07-01,32.369,Mumbai
1985-07-01,26.715,Beijing
1985-07-01,26.831,Tokyo
1985-07-01,24.41,New York
1985-07-01,25.674,Chicago
1985-07-01,23.286,Los Angeles
1985-07-01,11.127,Sydney
1985-07-01,11.705,Buenos Aires
1985-07-01,31.219,Lagos
1985-07-01,20.383,Nairobi
1985-07-01,31.221,Bangkok
1985-07-01,22.575,Toronto
1985-08-01,25.191,Rome
1985-08-01,18.748,Paris
1985-08-01,18.163,London
1985-08-01,18.398,Berlin
1985-08-01,23.86,Madrid
1985-08-01,18.525,Moscow
1985-08-01,21.703,Istanbul
1985-08-01,28.841,Cairo
1985-08-01,29.25,Mumbai
1985-08-01,25.515,Beijing
1985-08-01,25.881,Tokyo
1985-08-01,23.35,New York
1985-08-01,22.202,Chicago
1985-08-01,21.438,Los Angeles
1985-08-01,12.569,Sydney
1985-08-01,11.132,Buenos Aires
1985-08-01,,Lagos
1985-08-01,21.422,Nairobi
1985-08-01,30.602,Bangkok
1985-08-01,20.482,Toronto
1985-09-01,,Rome
1985-09-01,15.641,Paris
1985-09-01,14.206,London
1985-09-01,15.15,Berlin
1985-09-01,20.119,Madrid
1985-09-01,10.568,Moscow
1985-09-01,19.83,Istanbul
1985-09-01,27.038,Cairo
1985-09-01,29.029,Mumbai
1985-09-01,18.637,Beijing
1985-09-01,19.282,Tokyo
1985-09-01,20.181,New York
1985-09-01,16.693,Chicago
1985-09-01,19.233,Los Angeles
1985-09-01,15.188,Sydney
1985-09-01,13.466,Buenos Aires
1985-09-01,29.241,Lagos
1985-09-01,20.397,Nairobi
1985-09-01,30.473,Bangkok
1985-09-01,17.556,Toronto
1985-10-01,16.014,Rome
1985-10-01,12.815,Paris
1985-10-01,11.279,London
1985-10-01,9.974,Berlin
1985-10-01,16.47,Madrid
1985-10-01,3.932,Moscow
1985-10-01,13.897,Istanbul
1985-10-01,22.038,Cairo
1985-10-01,25.661,Mumbai
1985-10-01,11.825,Beijing
1985-10-01,16.943,Tokyo
1985-10-01,13.878,New York
1985-10-01,9.433,Chicago
1985-10-01,18.016,Los Angeles
1985-10-01,17.494,Sydney
1985-10-01,17.072,Buenos Aires
1985-10-01,27.855,Lagos
1985-10-01,19.545,Nairobi
1985-10-01,27.945,Bangkok
1985-10-01,8.993,Toronto
1985-11-01,12.281,Rome
1985-11-01,6.919,Paris
1985-11-01,6.88,London
1985-11-01,5.669,Berlin
1985-11-01,10.563,Madrid
1985-11-01,-2.549,Moscow
1985-11-01,9.728,Istanbul
1985-11-01,19.95,Cairo
1985-11-01,26.734,Mumbai
1985-11-01,5.076,Beijing
1985-11-01,9.14,Tokyo
1985-11-01,8.012,New York
1985-11-01,2.935,Chicago
1985-11-01,16.266,Los Angeles
1985-11-01,23.781,Sydney
1985-11-01,20.922,Buenos Aires
1985-11-01,25.822,Lagos
1985-11-01,18.729,Nairobi
1985-11-01,26.842,Bangkok
1985-11-01,0.479,Toronto
1985-12-01,7.965,Rome
1985-12-01,2.502,Paris
1985-12-01,3.083,London
1985-12-01,1.063,Berlin
1985-12-01,5.996,Madrid
1985-12-01,-7.334,Moscow
1985-12-01,5.837,Istanbul
1985-12-01,15.413,Cairo
1985-12-01,25.824,Mumbai
1985-12-01,0.017,Beijing
1985-12-01,5.881,Tokyo
1985-12-01,2.858,New York
1985-12-01,-1.388,Chicago
1985-12-01,13.962,Los Angeles
1985-12-01,24.01,Sydney
1985-12-01,23.782,Buenos Aires
1985-12-01,24.693,Lagos
1985-12-01,18.507,Nairobi
1985-12-01,27.185,Bangkok
1985-12-01,-3.002,Toronto
1986-01-01,7.349,Rome
1986-01-01,2.402,Paris
1986-01-01,2.158,London
1986-01-01,0.273,Berlin
1986-01-01,5.398,Madrid
1986-01-01,-10.851,Moscow
1986-01-01,7.098,Istanbul
1986-01-01,15.889,Cairo
1986-01-01,24.424,Mumbai
1986-01-01,-2.081,Beijing
1986-01-01,4.986,Tokyo
1986-01-01,,New York
1986-01-01,-3.463,Chicago
1986-01-01,13.359,Los Angeles
1986-01-01,27.44,Sydney
1986-01-01,25.591,Buenos Aires
1986-01-01,23.868,Lagos
1986-01-01,17.597,Nairobi
1986-01-01,26.722,Bangkok
1986-01-01,-5.744,Toronto
1986-02-01,7.428,Rome
1986-02-01,3.385,Paris
1986-02-01,3.819,London
1986-02-01,1.68,Berlin
1986-02-01,6.614,Madrid
1986-02-01,-7.973,Moscow
1986-02-01,6.214,Istanbul
1986-02-01,,Cairo
1986-02-01,25.456,Mumbai
1986-02-01,1.175,Beijing
1986-02-01,5.89,Tokyo
1986-02-01,1.199,New York
1986-02-01,-1.588,Chicago
1986-02-01,14.843,Los Angeles
1986-02-01,25.058,Sydney
1986-02-01,24.96,Buenos Aires
1986-02-01,24.746,Lagos
1986-02-01,16.46,Nairobi
1986-02-01,26.964,Bangkok
1986-02-01,-3.78,Toronto
1986-03-01,11.086,Rome
1986-03-01,7.699,Paris
1986-03-01,7.099,London
1986-03-01,5.596,Berlin
1986-03-01,11.299,Madrid
1986-03-01,-1.923,Moscow
1986-03-01,10.442,Istanbul
1986-03-01,20.34,Cairo
1986-03-01,26.225,Mumbai
1986-03-01,6.859,Beijing
1986-03-01,10.019,Tokyo
1986-03-01,5.118,New York
1986-03-01,4.993,Chicago
1986-03-01,16.233,Los Angeles
1986-03-01,20.425,Sydney
1986-03-01,22.015,Buenos Aires
1986-03-01,26.171,Lagos
1986-03-01,18.083,Nairobi
1986-03-01,27.189,Bangkok
1986-03-01,,Toronto
1986-04-01,16.562,Rome
1986-04-01,10.92,Paris
1986-04-01,11.484,London
1986-04-01,7.996,Berlin
1986-04-01,15.314,Madrid
1986-04-01,5.457,Moscow
1986-04-01,14.441,Istanbul
1986-04-01,21.903,Cairo
1986-04-01,27.146,Mumbai
1986-04-01,11.913,Beijing
1986-04-01,14.312,Tokyo
1986-04-01,13.358,New York
1986-04-01,10.454,Chicago
1986-04-01,,Los Angeles
1986-04-01,18.409,Sydney
1986-04-01,17.583,Buenos Aires
1986-04-01,27.951,Lagos
1986-04-01,19.183,Nairobi
1986-04-01,27.674,Bangkok
1986-04-01,9.272,Toronto
1986-05-01,21.562,Rome
1986-05-01,17.329,Paris
1986-05-01,15.677,London
1986-05-01,16.087,Berlin
1986-05-01,19.976,Madrid
1986-05-01,11.796,Moscow
1986-05-01,19.464,Istanbul
1986-05-01,,Cairo
1986-05-01,30.462,Mumbai
1986-05-01,20.34,Beijing
1986-05-01,21.468,Tokyo
1986-05-01,19.973,New York
1986-05-01,19.076,Chicago
1986-05-01,21.188,Los Angeles
1986-05-01,15.422,Sydney
1986-05-01,14.672,Buenos Aires
1986-05-01,29.221,Lagos
1986-05-01,20.265,Nairobi
1986-05-01,29.884,Bangkok
1986-05-01,16.722,Toronto
1986-06-01,24.169,Rome
1986-06-01,18.126,Paris
1986-06-01,17.901,London
1986-06-01,18.669,Berlin
1986-06-01,23.235,Madrid
1986-06-01,,Moscow
1986-06-01,21.012,Istanbul
1986-06-01,30.733,Cairo
1986-06-01,30.89,Mumbai
1986-06-01,24.991,Beijing
1986-06-01,26.114,Tokyo
1986-06-01,23.988,New York
1986-06-01,22.371,Chicago
1986-06-01,21.246,Los Angeles
1986-06-01,12.04,Sydney
1986-06-01,11.103,Buenos Aires
1986-06-01,28.811,Lagos
1986-06-01,20.716,Nairobi
1986-06-01,31.66,Bangkok
1986-06-01,22.033,Toronto
1986-07-01,26.113,Rome
1986-07-01,20.229,Paris
1986-07-01,19.852,London
1986-07-01,19.322,Berlin
1986-07-01,25.419,Madrid
1986-07-01,21.35,Moscow
1986-07-01,22.605,Istanbul
1986-07-01,29.081,Cairo
1986-07-01,30.802,Mumbai
1986-07-01,25.95,Beijing
1986-07-01,27.481,Tokyo
1986-07-01,26.413,New York
1986-07-01,25.525,Chicago
1986-07-01,22.353,Los Angeles
1986-07-01,10.49,Sydney
1986-07-01,11.004,Buenos Aires
1986-07-01,27.676,Lagos
1986-07-01,21.366,Nairobi
1986-07-01,30.087,Bangkok
1986-07-01,23.055,Toronto
1986-08-01,23.584,Rome
1986-08-01,19.323,Paris
1986-08-01,17.155,London
1986-08-01,17.711,Berlin
1986-08-01,23.224,Madrid
1986-08-01,17.614,Moscow
1986-08-01,21.289,Istanbul
1986-08-01,27.572,Cairo
1986-08-01,31.234,Mumbai
1986-08-01,24.679,Beijing
1986-08-01,26.033,Tokyo
1986-08-01,22.4,New York
1986-08-01,23.234,Chicago
1986-08-01,23.118,Los Angeles
1986-08-01,11.656,Sydney
1986-08-01,11.627,Buenos Aires
1986-08-01,30.211,Lagos
1986-08-01,21.511,Nairobi
1986-08-01,31.44,Bangkok
1986-08-01,19.954,Toronto
1986-09-01,21.412,Rome
1986-09-01,16.485,Paris
1986-09-01,12.972,London
1986-09-01,14.948,Berlin
1986-09-01,18.391,Madrid
1986-09-01,12.403,Moscow
1986-09-01,18.792,Istanbul
1986-09-01,25.625,Cairo
1986-09-01,29.239,Mumbai
1986-09-01,19.861,Beijing
1986-09-01,22.477,Tokyo
1986-09-01,18.883,New York
1986-09-01,,Chicago
1986-09-01,21.195,Los Angeles
1986-09-01,14.531,Sydney
1986-09-01,14.162,Buenos Aires
1986-09-01,29.057,Lagos
1986-09-01,20.707,Nairobi
1986-09-01,28.917,Bangkok
1986-09-01,17.603,Toronto
1986-10-01,16.956,Rome
1986-10-01,10.829,Paris
1986-10-01,,London
1986-10-01,9.709,Berlin
1986-10-01,14.874,Madrid
1986-10-01,4.658,Moscow
1986-10-01,16.773,Istanbul
1986-10-01,22.702,Cairo
1986-10-01,27.627,Mumbai
1986-10-01,11.878,Beijing
1986-10-01,16.893,Tokyo
1986-10-01,12.348,New York
1986-10-01,11.938,Chicago
1986-10-01,18.003,Los Angeles
1986-10-01,16.856,Sydney
1986-10-01,16.89,Buenos Aires
1986-10-01,27.884,Lagos
1986-10-01,18.814,Nairobi
1986-10-01,28.475,Bangkok
1986-10-01,9.341,Toronto
1986-11-01,12.818,Rome
1986-11-01,7.207,Paris
1986-11-01,8.186,London
1986-11-01,5.051,Berlin
1986-11-01,10.296,Madrid
1986-11-01,-2.022,Moscow
1986-11-01,9.583,Istanbul
1986-11-01,19.604,Cairo
1986-11-01,25.503,Mumbai
1986-11-01,5.938,Beijing
1986-11-01,11.036,Tokyo
1986-11-01,6.277,New York
1986-11-01,4.465,Chicago
1986-11-01,15.242,Los Angeles
1986-11-01,21.607,Sydney
1986-11-01,20.207,Buenos Aires
1986-11-01,26.661,Lagos
1986-11-01,17.715,Nairobi
1986-11-01,27.825,Bangkok
1986-11-01,1.028,Toronto
1986-12-01,8.768,Rome
1986-12-01,4.289,Paris
1986-12-01,5.669,London
1986-12-01,0.789,Berlin
1986-12-01,5.907,Madrid
1986-12-01,-6.323,Moscow
1986-12-01,5.94,Istanbul
1986-12-01,18.643,Cairo
1986-12-01,24.564,Mumbai
1986-12-01,0.788,Beijing
1986-12-01,7.094,Tokyo
1986-12-01,3.723,New York
1986-12-01,-0.238,Chicago
1986-12-01,14.692,Los Angeles
1986-12-01,,Sydney
1986-12-01,24.48,Buenos Aires
1986-12-01,25.93,Lagos
1986-12-01,19.316,Nairobi
1986-12-01,25.986,Bangkok
1986-12-01,-4.093,Toronto
1987-01-01,8.369,Rome
1987-01-01,5.287,Paris
1987-01-01,2.414,London
1987-01-01,1.159,Berlin
1987-01-01,,Madrid
1987-01-01,-11.009,Moscow
1987-01-01,5.159,Istanbul
1987-01-01,14.953,Cairo
1987-01-01,24.94,Mumbai
1987-01-01,-0.466,Beijing
1987-01-01,3.698,Tokyo
1987-01-01,2.085,New York
1987-01-01,-4.499,Chicago
1987-01-01,13.434,Los Angeles
1987-01-01,25.869,Sydney
1987-01-01,25.952,Buenos Aires
1987-01-01,25.304,Lagos
1987-01-01,17.144,Nairobi
1987-01-01,27.126,Bangkok
1987-01-01,-4.671,Toronto
1987-02-01,7.83,Rome
1987-02-01,5.847,Paris
1987-02-01,4.91,London
1987-02-01,1.867,Berlin
1987-02-01,6.602,Madrid
1987-02-01,-8.588,Moscow
1987-02-01,7.687,Istanbul
1987-02-01,17.116,Cairo
1987-02-01,25.217,Mumbai
1987-02-01,1.357,Beijing
1987-02-01,6.597,Tokyo
1987-02-01,3.542,New York
1987-02-01,-1.609,Chicago
1987-02-01,15.743,Los Angeles
1987-02-01,,Sydney
1987-02-01,24.721,Buenos Aires
1987-02-01,23.743,Lagos
1987-02-01,16.925,Nairobi
1987-02-01,27.26,Bangkok
1987-02-01,-4.062,Toronto
1987-03-01,,Rome
1987-03-01,7.942,Paris
1987-03-01,7.593,London
1987-03-01,4.945,Berlin
1987-03-01,7.64,Madrid
1987-03-01,-2.704,Moscow
1987-03-01,8.528,Istanbul
1987-03-01,19.639,Cairo
1987-03-01,25.73,Mumbai
1987-03-01,5.727,Beijing
1987-03-01,10.234,Tokyo
1987-03-01,7.614,New York
1987-03-01,3.251,Chicago
1987-03-01,14.897,Los Angeles
1987-03-01,21.442,Sydney
1987-03-01,,Buenos Aires
1987-03-01,26.447,Lagos
1987-03-01,18.877,Nairobi
1987-03-01,25.292,Bangkok
1987-03-01,0.707,Toronto
1987-04-01,15.639,Rome
1987-04-01,11.695,Paris
1987-04-01,11.246,London
1987-04-01,8.775,Berlin
1987-04-01,15.439,Madrid
1987-04-01,4.58,Moscow
1987-04-01,13.806,Istanbul
1987-04-01,,Cairo
1987-04-01,29.181,Mumbai
1987-04-01,12.036,Beijing
1987-04-01,15.195,Tokyo
1987-04-01,14.408,New York
1987-04-01,11.999,Chicago
1987-04-01,17.615,Los Angeles
1987-04-01,18.229,Sydney
1987-04-01,18.043,Buenos Aires
1987-04-01,26.734,Lagos
1987-04-01,20.84,Nairobi
1987-04-01,,Bangkok
1987-04-01,9.507,Toronto
1987-05-01,19.309,Rome
1987-05-01,16.154,Paris
1987-05-01,14.976,London
1987-05-01,14.357,Berlin
1987-05-01,20.007,Madrid
1987-05-01,12.594,Moscow
1987-05-01,18.481,Istanbul
1987-05-01,25.081,Cairo
1987-05-01,28.229,Mumbai
1987-05-01,21.215,Beijing
1987-05-01,22.014,Tokyo
1987-05-01,20.047,New York
1987-05-01,19.262,Chicago
1987-05-01,21.979,Los Angeles
1987-05-01,13.822,Sydney
1987-05-01,15.437,Buenos Aires
1987-05-01,28.695,Lagos
1987-05-01,19.448,Nairobi
1987-05-01,29.897,Bangkok
1987-05-01,16.995,Toronto
1987-06-01,24.71,Rome
1987-06-01,17.222,Paris
1987-06-01,18.366,London
1987-06-01,18.476,Berlin
1987-06-01,23.148,Madrid
1987-06-01,16.725,Moscow
1987-06-01,21.716,Istanbul
1987-06-01,28.045,Cairo
1987-06-01,29.991,Mumbai
1987-06-01,25.08,Beijing
1987-06-01,26.295,Tokyo
1987-06-01,23.431,New York
1987-06-01,22.955,Chicago
1987-06-01,22.561,Los Angeles
1987-06-01,11.177,Sydney
1987-06-01,11.257,Buenos Aires
1987-06-01,30.968,Lagos
1987-06-01,21.012,Nairobi
1987-06-01,30.761,Bangkok
1987-06-01,21.86,Toronto
1987-07-01,,Rome
1987-07-01,20.716,Paris
1987-07-01,20.306,London
1987-07-01,19.75,Berlin
1987-07-01,25.04,Madrid
1987-07-01,19.736,Moscow
1987-07-01,22.259,Istanbul
1987-07-01,31.008,Cairo
1987-07-01,29.786,Mumbai
1987-07-01,26.362,Beijing
1987-07-01,,Tokyo
1987-07-01,26.109,New York
1987-07-01,25.27,Chicago
1987-07-01,24.482,Los Angeles
1987-07-01,11.569,Sydney
1987-07-01,10.202,Buenos Aires
1987-07-01,,Lagos
1987-07-01,21.492,Nairobi
1987-07-01,31.544,Bangkok
1987-07-01,23.446,Toronto
1987-08-01,24.605,Rome
1987-08-01,,Paris
1987-08-01,,London
1987-08-01,17.98,Berlin
1987-08-01,24.952,Madrid
1987-08-01,17.76,Moscow
1987-08-01,20.465,Istanbul
1987-08-01,29.733,Cairo
1987-08-01,31.125,Mumbai
1987-08-01,23.978,Beijing
1987-08-01,25.385,Tokyo
1987-08-01,23.119,New York
1987-08-01,23.401,Chicago
1987-08-01,22.399,Los Angeles
1987-08-01,11.373,Sydney
1987-08-01,12.816,Buenos Aires
1987-08-01,29.051,Lagos
1987-08-01,21.321,Nairobi
1987-08-01,29.598,Bangkok
1987-08-01,20.371,Toronto
1987-09-01,20.182,Rome
1987-09-01,14.816,Paris
1987-09-01,15.014,London
1987-09-01,13.14,Berlin
1987-09-01,21.553,Madrid
1987-09-01,11.456,Moscow
1987-09-01,19.045,Istanbul
1987-09-01,26.697,Cairo
1987-09-01,28.681,Mumbai
1987-09-01,19.344,Beijing
1987-09-01,21.858,Tokyo
1987-09-01,19.476,New York
1987-09-01,,Chicago
1987-09-01,21.723,Los Angeles
1987-09-01,15.289,Sydney
1987-09-01,13.514,Buenos Aires
1987-09-01,,Lagos
1987-09-01,20.308,Nairobi
1987-09-01,28.926,Bangkok
1987-09-01,16.902,Toronto
1987-10-01,16.896,Rome
1987-10-01,11.025,Paris
1987-10-01,10.8,London
1987-10-01,9.616,Berlin
1987-10-01,15.252,Madrid
1987-10-01,3.881,Moscow
1987-10-01,15.237,Istanbul
1987-10-01,21.59,Cairo
1987-10-01,27.293,Mumbai
1987-10-01,13.817,Beijing
1987-10-01,16.231,Tokyo
1987-10-01,13.373,New York
1987-10-01,10.188,Chicago
1987-10-01,20.386,Los Angeles
1987-10-01,18.501,Sydney
1987-10-01,19.444,Buenos Aires
1987-10-01,26.391,Lagos
1987-10-01,17.438,Nairobi
1987-10-01,28.774,Bangkok
1987-10-01,9.239,Toronto
1987-11-01,11.909,Rome
1987-11-01,5.637,Paris
1987-11-01,8.593,London
1987-11-01,6.575,Berlin
1987-11-01,10.184,Madrid
1987-11-01,-3.516,Moscow
1987-11-01,10.79,Istanbul
1987-11-01,18.487,Cairo
1987-11-01,27.936,Mumbai
1987-11-01,6.656,Beijing
1987-11-01,10.951,Tokyo
1987-11-01,7.415,New York
1987-11-01,3.913,Chicago
1987-11-01,15.607,Los Angeles
1987-11-01,21.052,Sydney
1987-11-01,20.576,Buenos Aires
1987-11-01,26.461,Lagos
1987-11-01,,Nairobi
1987-11-01,26.643,Bangkok
1987-11-01,1.047,Toronto
1987-12-01,7.67,Rome
1987-12-01,3.316,Paris
1987-12-01,5.498,London
1987-12-01,3.491,Berlin
1987-12-01,5.991,Madrid
1987-12-01,-7.211,Moscow
1987-12-01,7.118,Istanbul
1987-12-01,15.498,Cairo
1987-12-01,25.214,Mumbai
1987-12-01,0.924,Beijing
1987-12-01,,Tokyo
1987-12-01,3.452,New York
1987-12-01,-0.351,Chicago
1987-12-01,14.766,Los Angeles
1987-12-01,24.006,Sydney
1987-12-01,24.1,Buenos Aires
1987-12-01,25.289,Lagos
1987-12-01,,Nairobi
1987-12-01,26.625,Bangkok
1987-12-01,-4.363,Toronto
1988-01-01,6.848,Rome
1988-01-01,3.208,Paris
1988-01-01,3.787,London
1988-01-01,-0.602,Berlin
1988-01-01,5.839,Madrid
1988-01-01,-9.573,Moscow
1988-01-01,5.97,Istanbul
1988-01-01,15.038,Cairo
1988-01-01,24.132,Mumbai
1988-01-01,-0.755,Beijing
1988-01-01,5.637,Tokyo
1988-01-01,0.851,New York
1988-01-01,-1.392,Chicago
1988-01-01,,Los Angeles
1988-01-01,25.51,Sydney
1988-01-01,23.848,Buenos Aires
1988-01-01,24.534,Lagos
1988-01-01,17.883,Nairobi
1988-01-01,26.663,Bangkok
1988-01-01,-4.822,Toronto
1988-02-01,,Rome
1988-02-01,4.985,Paris
1988-02-01,4.926,London
1988-02-01,2.038,Berlin
1988-02-01,6.873,Madrid
1988-02-01,-8.408,Moscow
1988-02-01,7.057,Istanbul
1988-02-01,16.879,Cairo
1988-02-01,25.655,Mumbai
1988-02-01,0.597,Beijing
1988-02-01,5.36,Tokyo
1988-02-01,3.066,New York
1988-02-01,-2.23,Chicago
1988-02-01,14.297,Los Angeles
1988-02-01,24.593,Sydney
1988-02-01,23.73,Buenos Aires
1988-02-01,26.217,Lagos
1988-02-01,17.643,Nairobi
1988-02-01,,Bangkok
1988-02-01,-3.317,Toronto
1988-03-01,11.455,Rome
1988-03-01,6.742,Paris
1988-03-01,7.282,London
1988-03-01,5.633,Berlin
1988-03-01,11.658,Madrid
1988-03-01,-1.242,Moscow
1988-03-01,10.552,Istanbul
1988-03-01,18.453,Cairo
1988-03-01,,Mumbai
1988-03-01,6.257,Beijing
1988-03-01,9.903,Tokyo
1988-03-01,6.651,New York
1988-03-01,3.926,Chicago
1988-03-01,15.62,Los Angeles
1988-03-01,,Sydney
1988-03-01,,Buenos Aires
1988-03-01,26.627,Lagos
1988-03-01,18.541,Nairobi
1988-03-01,27.499,Bangkok
1988-03-01,-0.005,Toronto
1988-04-01,15.342,Rome
1988-04-01,11.737,Paris
1988-04-01,11.967,London
1988-04-01,8.764,Berlin
1988-04-01,15.043,Madrid
1988-04-01,4.04,Moscow
1988-04-01,14.857,Istanbul
1988-04-01,23.592,Cairo
1988-04-01,28.047,Mumbai
1988-04-01,12.423,Beijing
1988-04-01,,Tokyo
1988-04-01,12.185,New York
1988-04-01,10.885,Chicago
1988-04-01,18.031,Los Angeles
1988-04-01,17.843,Sydney
1988-04-01,18.216,Buenos Aires
1988-04-01,27.155,Lagos
1988-04-01,18.798,Nairobi
1988-04-01,29.025,Bangkok
1988-04-01,8.698,Toronto
1988-05-01,20.815,Rome
1988-05-01,16.717,Paris
1988-05-01,14.918,London
1988-05-01,13.726,Berlin
1988-05-01,19.729,Madrid
1988-05-01,11.101,Moscow
1988-05-01,19.083,Istanbul
1988-05-01,25.16,Cairo
1988-05-01,30.09,Mumbai
1988-05-01,19.917,Beijing
1988-05-01,20.947,Tokyo
1988-05-01,19.558,New York
1988-05-01,18.064,Chicago
1988-05-01,20.237,Los Angeles
1988-05-01,16.411,Sydney
1988-05-01,15.484,Buenos Aires
1988-05-01,28.819,Lagos
1988-05-01,19.352,Nairobi
1988-05-01,31.053,Bangkok
1988-05-01,16.821,Toronto
1988-06-01,23.934,Rome
1988-06-01,18.961,Paris
1988-06-01,17.296,London
1988-06-01,17.933,Berlin
1988-06-01,25.086,Madrid
1988-06-01,18.139,Moscow
1988-06-01,22.449,Istanbul
1988-06-01,28.839,Cairo
1988-06-01,30.853,Mumbai
1988-06-01,24.463,Beijing
1988-06-01,26.361,Tokyo
1988-06-01,23.877,New York
1988-06-01,24.303,Chicago
1988-06-01,23.561,Los Angeles
1988-06-01,10.247,Sydney
1988-06-01,12.675,Buenos Aires
1988-06-01,,Lagos
1988-06-01,21.166,Nairobi
1988-06-01,30.325,Bangkok
1988-06-01,19.122,Toronto
1988-07-01,25.904,Rome
1988-07-01,20.082,Paris
1988-07-01,17.762,London
1988-07-01,19.434,Berlin
1988-07-01,26.375,Madrid
1988-07-01,19.454,Moscow
1988-07-01,24.134,Istanbul
1988-07-01,28.707,Cairo
1988-07-01,30.813,Mumbai
1988-07-01,27.379,Beijing
1988-07-01,26.166,Tokyo
1988-07-01,24.573,New York
1988-07-01,23.814,Chicago
1988-07-01,23.315,Los Angeles
1988-07-01,11.576,Sydney
1988-07-01,9.543,Buenos Aires
1988-07-01,28.688,Lagos
1988-07-01,20.417,Nairobi
1988-07-01,29.964,Bangkok
1988-07-01,20.807,Toronto
1988-08-01,24.093,Rome
1988-08-01,19.768,Paris
1988-08-01,18.202,London
1988-08-01,18.431,Berlin
1988-08-01,24.866,Madrid
1988-08-01,16.915,Moscow
1988-08-01,22.409,Istanbul
1988-08-01,28.349,Cairo
1988-08-01,30.666,Mumbai
1988-08-01,,Beijing
1988-08-01,25.85,Tokyo
1988-08-01,22.899,New York
1988-08-01,,Chicago
1988-08-01,24.018,Los Angeles
1988-08-01,12.419,Sydney
1988-08-01,10.463,Buenos Aires
1988-08-01,30.026,Lagos
1988-08-01,20.354,Nairobi
1988-08-01,30.19,Bangkok
1988-08-01,21.73,Toronto
1988-09-01,22.701,Rome
1988-09-01,16.06,Paris
1988-09-01,15.918,London
1988-09-01,12.927,Berlin
1988-09-01,21.236,Madrid
1988-09-01,11.854,Moscow
1988-09-01,18.479,Istanbul
1988-09-01,26.46,Cairo
1988-09-01,29.044,Mumbai
1988-09-01,19.981,Beijing
1988-09-01,22.981,Tokyo
1988-09-01,19.163,New York
1988-09-01,17.857,Chicago
1988-09-01,,Los Angeles
